url,house_type,bathrooms,bedrooms,price,locality,condition,furnishing,24_hour_electricity,air_conditioning,apartment,balcony,chandelier,dining_area,dishwasher,hot_water,kitchen_cabinets,kitchen_shelf,microwave,pop_ceiling,pre_paid_meter,refrigerator,tv,tiled_floor,wardrobe,wi_fi,loc
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in adenta for rent ofyjfyctt pynhwh hdpovd html,apartment,2,2,2000.0,adenta,fairly used,unfurnished,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh sakumono houses apartments for rent bdrm apartment in sakumono for rent w fdjdedwq dsghpajzlbw html,apartment,1,2,3000.0,tema metropolitan,fairly used,semi furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh manet junction houses apartments for rent bdrm apartment in braham luxury manet junction for rent lzffh wwj sp z qgtymxl html,apartment,3,3,6000.0,spintex,newly built,semi furnished,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,spintex
https jiji com gh abokobi houses apartments for rent bdrm apartment in abukaris house abokobi for rent bwuzt tumeehnsybudao edu html,apartment,4,4,5500.0,abokobi,fairly used,unfurnished,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,abokobi station
https jiji com gh adjiriganor houses apartments for rent bdrm apartment in east legon adjiriganor for rent vt b kddpvn licmzrvwqt html,apartment,3,2,2500.0,adjiriganor,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh teshie houses apartments for rent bdrm apartment in teshie lekma for rent vi jyivohj xofr gnj s html,apartment,2,2,4000.0,teshie,newly built,unfurnished,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,teshie
https jiji com gh tema metropolitan houses apartments for rent furnished bdrm house in spintex tema metropolitan for rent mod z ffomqb ryrdzbqvauq html,house,6,5,16000.0,tema metropolitan,fairly used,furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh amasaman houses apartments for rent bdrm bungalow in obeyeyie amasaman for rent uiug jbejyeo q lrzu pyn html,bungalow,4,4,10000.0,ga west municipal,newly built,semi furnished,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,ga west municipal
https jiji com gh parakuo estate houses apartments for rent bdrm apartment in dome parakuo estate for rent erpjpvvl xz yuy xywnqt html,apartment,2,3,8900.0,dome,fairly used,semi furnished,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,dome market
https jiji com gh dome houses apartments for rent bdrm apartment in dr roko dome for rent i jz k fosdyujcanldrsbbz html,apartment,2,2,2500.0,dome,newly built,unfurnished,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,dome market
https jiji com gh dzorwulu houses apartments for rent bdrm apartment in dzorwulu for rent paft onjdzxqmtqp kimbz html,apartment,2,3,12900.0,dzorwulu,fairly used,semi furnished,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,dzorwulu
https jiji com gh east legon houses apartments for rent bdrm apartment in testimonial building east legon for rent ucxdcnuowvjh hi e pj tia html,apartment,2,2,3000.0,east legon,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,east legon
https jiji com gh ofankor ofankor houses apartments for rent bdrm apartment in ma developments ofankor for rent i thmd l iwai suvdlau html,apartment,4,3,3500.0,ofankor,newly built,unfurnished,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,ofankor
https jiji com gh ablekuma houses apartments for rent furnished bdrm apartment in ablekuma for rent a v ugmiq vkdn sm ucfz html,apartment,2,2,1500.0,ablekuma,newly built,furnished,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,ablekuma
https jiji com gh bortiano houses apartments for rent bdrm apartment in mr justice estate bortiano for rent yjgr b c cerfci sp owl html,apartment,1,1,2000.0,weija,newly built,unfurnished,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,weija
https jiji com gh east legon houses apartments for rent bdrm apartment in marios properties east legon for rent bj k lv glstcg dfolm c html,apartment,1,1,1300.0,east legon,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,east legon
https jiji com gh west hills mall houses apartments for rent bdrm house in westhillls mall for rent tgiu myobced sau nbhefd html,house,2,3,2500.0,weija,fairly used,unfurnished,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,weija
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in community vra tema metropolitan for rent puyl mc saumolhxodzon zk html,apartment,2,2,2300.0,tema metropolitan,newly built,unfurnished,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,tema metropolitan
https jiji com gh achimota houses apartments for rent furnished bdrm duplex in lindsay park estate achimota for rent zzaolixtcryxeapkstnqozim html,duplex,3,3,13520.0,achimota,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,achimota
https jiji com gh east legon houses apartments for rent furnished bdrm house in east legon hills for rent stn ekp u xmi kph ekug html,house,5,4,85000.0,east legon,newly built,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,east legon
https jiji com gh lashibi houses apartments for rent bdrm house in agbeshie laryea lashibi for rent ztg lf le tbghmz n s html,house,3,3,1200.0,ashaiman municipal,fairly used,semi furnished,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ashaiman municipal
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in royal footprints adenta for rent iu i yxj y axcrw gusi zl html,apartment,4,3,3000.0,adenta,fairly used,unfurnished,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,adenta
https jiji com gh east legon houses apartments for rent furnished bdrm apartment in east legon for rent uykgl ovs c v ouvykbg html,apartment,3,3,19000.0,east legon,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,east legon
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in st ernest dickson accra metropolitan for rent qhw pdnhhcdzdkp jcqeq html,apartment,5,4,25000.0,accra metropolitan,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,accra metropolitan
https jiji com gh israel park houses apartments for rent studio apartment in madev realty israel park for rent v nqao vrdu y uk rdb u html,studio apartment,1,1,1000.0,sowutwuom,fairly used,unfurnished,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,sowutwuom
https jiji com gh oyarifa houses apartments for rent bdrm duplex in ayi mensah oyarifa for rent f fpznmut ou rkgrbzfhsq html,duplex,4,3,10000.0,oyarifa,newly built,unfurnished,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,oyarifa
https jiji com gh north legon houses apartments for rent bdrm house in dr roko north legon for rent s rypo lgqt bwn zzwd p html,house,5,4,10800.0,north legon,fairly used,semi furnished,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,north legon
https jiji com gh tema metropolitan houses apartments for rent bdrm house in hfc estate tema metropolitan for rent xwjbzvd l lfinbkdte s html,house,4,3,4500.0,tema metropolitan,renovated,semi furnished,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,tema metropolitan
https jiji com gh east legon houses apartments for rent bdrm apartment in adjiringanor east legon for rent vgm n cuztyrgt fl vdv html,apartment,2,2,4000.0,east legon,fairly used,unfurnished,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,east legon
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon hills for rent z qvvpseaffzkqjyixcm kho html,apartment,3,3,3000.0,east legon,newly built,unfurnished,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,east legon
https jiji com gh lake side estate houses apartments for rent bdrm apartment in lake side estate for rent u rmhxd tpnuupdezconpce html,apartment,2,2,4350.0,ashaley botwe,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ashaley botwe
https jiji com gh community houses apartments for rent bdrm apartment in green hill community for rent a pvzysdpxognfitacfagwv html,apartment,1,1,1000.0,tema metropolitan,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tema metropolitan
https jiji com gh tema metropolitan houses apartments for rent bdrm house in devtraco tema metropolitan for rent vyoptsmwgutj o l ijlsbk html,house,6,5,5000.0,tema metropolitan,fairly used,unfurnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,tema metropolitan
https jiji com gh tseaddo houses apartments for rent bdrm apartment in d psalmists consult tseaddo for rent rwevhjciquvfontt wueml z html,apartment,2,1,5000.0,teshie,newly built,semi furnished,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,teshie
https jiji com gh malejor houses apartments for rent bdrm apartment in amrahia malejor for rent g x vxjssuoc nitss dqsbj html,apartment,2,2,1500.0,adenta,fairly used,semi furnished,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh adjiriganor houses apartments for rent bdrm duplex in adjiriganor for rent muypvbkpgpkj vf oogfgrsj html,duplex,3,3,18700.0,adjiriganor,newly built,semi furnished,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,adjiriganor
https jiji com gh teshie houses apartments for rent bdrm house in teshie lekma for rent zdl pbdzjhgrekpmb wjomyk html,house,2,4,6000.0,teshie,fairly used,unfurnished,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,teshie
https jiji com gh oyibi houses apartments for rent bdrm apartment in biosk properties oyibi for rent upqqc hy ibkrz mcpdx unj html,apartment,2,2,3500.0,oyibi,newly built,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oyibi
https jiji com gh spintex houses apartments for rent bdrm apartment in hfc estate area spintex for rent ldp wbp epiqydbruewtxezm html,apartment,1,1,1700.0,spintex,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,spintex
https jiji com gh ability houses apartments for rent furnished studio apartment in east legon ability for rent rr zuf vbgb hg nvrwpsiax html,studio apartment,1,1,7000.0,adjiriganor,fairly used,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,adjiriganor
https jiji com gh east legon houses apartments for rent furnished bdrm house in east legon for rent bhgq jedtwepchjos vahld html,house,4,4,37000.0,east legon,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,east legon
https jiji com gh community houses apartments for rent bdrm apartment in community for rent me q rreefxw mqqf iqb html,apartment,2,2,1800.0,tema metropolitan,renovated,unfurnished,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,tema metropolitan
https jiji com gh achimota houses apartments for rent furnished bdrm duplex in de icons real estate achimota for rent fzzezn kb h r ctxfpirxc html,duplex,5,4,65000.0,achimota,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,achimota
https jiji com gh haatso houses apartments for rent bdrm house in charclem ventures haatso for rent bpmck vgj na xl vtzxyk html,house,3,3,20100.0,haatso,newly built,semi furnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,haatso
https jiji com gh amasaman houses apartments for rent bdrm apartment in amasaman for rent esknayve zux yik mkzqd html,apartment,1,1,350.0,ga west municipal,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ga west municipal
https jiji com gh madina estate houses apartments for rent bdrm apartment in madina estate for rent ka c xqyd kpqkdmkd go html,apartment,1,1,800.0,madina,renovated,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,madina
https jiji com gh lake side estate houses apartments for rent bdrm house in pleasantplaces lake side estate for rent l okxxu b bkszxy kub kz html,house,3,3,6000.0,ashaley botwe,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ashaley botwe
https jiji com gh sakora houses apartments for rent bdrm apartment in adenta pantang sakora for rent tlgt guwypt h gf f fmx html,apartment,3,3,2500.0,adenta,fairly used,semi furnished,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh lake side estate houses apartments for rent bdrm apartment in royal footprints lake side estate for rent f d uqkwzn uhlewkkuqrtsz html,apartment,1,1,2500.0,ashaley botwe,newly built,unfurnished,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,ashaley botwe
https jiji com gh sakumono houses apartments for rent bdrm house in charclem ventures sakumono for rent fpgy hnwuvzbeko xoi zni html,house,3,3,12661.0,tema metropolitan,newly built,semi furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,tema metropolitan
https jiji com gh school area houses apartments for rent bdrm apartment in ultimate estate school area for rent ragbgbebl c oetmha u wr html,apartment,1,1,800.0,achimota,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,achimota
https jiji com gh tetegu houses apartments for rent bdrm apartment in tetegu for rent tughtsvvqlqj ygbilyujvpb html,apartment,2,2,2000.0,weija,renovated,unfurnished,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,weija
https jiji com gh ofankor houses apartments for rent bdrm apartment in madev realty ofankor for rent em i d acsu anhs b jvxr html,apartment,2,2,3500.0,ofankor,fairly used,unfurnished,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,ofankor
https jiji com gh west hills mall houses apartments for rent bdrm apartment in first digital real west hills mall area for rent pu sopr bstqaks eexvmi html,apartment,1,1,800.0,weija,newly built,unfurnished,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,weija
https jiji com gh boundary road area houses apartments for rent bdrm apartment in jovin properties boundary road area for rent v yxduqtzq xxd zdwtbcq html,apartment,1,1,2000.0,east legon,newly built,unfurnished,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,east legon
https jiji com gh pokuase houses apartments for rent bdrm apartment in lasisi and christ pokuase for rent nfoyzgevz f otoxqkegjsuc html,apartment,1,1,1500.0,pokuase,fairly used,semi furnished,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,pokuase
https jiji com gh west legon houses apartments for rent bdrm house in pleasantplaces west legon for rent hcdvzfhkyip wckynntdbhuk html,house,4,4,15000.0,west legon,fairly used,unfurnished,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,west legon
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in pantang west adenta for rent gn erdvfg iu qwzngm y html,apartment,2,2,2500.0,adenta,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adenta
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in wisa groups accra metropolitan for rent b g cxmjmtgkwro ak orq html,apartment,2,2,7800.0,accra metropolitan,newly built,semi furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,accra metropolitan
https jiji com gh abokobi houses apartments for rent bdrm house in abokobi for rent ocquzw tuqll j jvxzzgd html,house,2,2,2500.0,abokobi,newly built,unfurnished,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,abokobi station
https jiji com gh weija junction houses apartments for rent bdrm apartment in weija for rent it t btneiclj mlwu ovy html,apartment,2,2,1800.0,weija,newly built,unfurnished,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,weija
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in klagon ndc tema metropolitan for rent jttqywixyvqlvr k zs zzt html,apartment,3,2,2500.0,tema metropolitan,newly built,semi furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh ashomang estate houses apartments for rent furnished bdrm apartment in ashomang estate for rent uac vqihexh fo icmb qtrn html,apartment,2,2,12000.0,ashomang estate,newly built,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ashomang estate
https jiji com gh burma camp houses apartments for rent bdrm apartment in burma camp for rent bwylmno qovgywo rw idjsh html,apartment,1,1,2000.0,burma camp,fairly used,unfurnished,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,burma camp
https jiji com gh the mall houses apartments for rent bdrm apartment in achimota mall for rent eek tnifzmpsz cafnhcd html,apartment,1,1,3000.0,achimota,fairly used,unfurnished,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,achimota
https jiji com gh dzorwulu houses apartments for rent bdrm apartment in unique key agency dzorwulu for rent f lmona td voa hisu lae html,apartment,1,1,4500.0,dzorwulu,fairly used,unfurnished,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,dzorwulu
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in adenta for rent uvkc vs ylryvqmrxhr b o html,apartment,3,2,2500.0,adenta,newly built,unfurnished,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,adenta
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in teshie nungua estate accra metropolitan for rent cxvxpeskcsgr egggdmeh a html,apartment,3,4,4500.0,accra metropolitan,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,accra metropolitan
https jiji com gh adenta municipal houses apartments for rent furnished bdrm apartment in shining star real adenta for rent awywsajgtejknvz ui si html,apartment,3,3,2500.0,adenta,fairly used,furnished,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,adenta
https jiji com gh sakumono houses apartments for rent bdrm apartment in celebrity hills sakumono for rent duzcksfd l zjl qpekh html,apartment,4,3,49000.0,tema metropolitan,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh teshie houses apartments for rent bdrm apartment in legacy solid real teshie for rent dli vjevjhcmwixwodbsbaj html,apartment,1,1,2200.0,teshie,newly built,semi furnished,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,teshie
https jiji com gh teshie new town houses apartments for rent bdrm apartment in dorns properties new town for rent xhkepasgeqzbgph pkxg xe html,apartment,1,1,1200.0,teshie,fairly used,unfurnished,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,teshie
https jiji com gh old ashomang houses apartments for rent bdrm townhouse terrace in old ashomang for rent ablfeoqwb exp egjfczd html,townhouse terrace,3,3,6500.0,old ashomang,newly built,unfurnished,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,old ashomang
https jiji com gh tema metropolitan houses apartments for rent bdrm house in tema metropolitan for rent gjsorkdboipw s g kc gq html,house,1,2,2500.0,tema metropolitan,newly built,unfurnished,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh east legon houses apartments for rent bdrm townhouse terrace in living large east legon for rent g coe dmx of wo dzpgaszp html,townhouse terrace,4,4,7440.0,east legon,renovated,unfurnished,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,east legon
https jiji com gh ga south municipal houses apartments for rent bdrm apartment in tuba ga south municipal for rent yxnsugqbevjtk ltqk jfc html,apartment,1,1,1000.0,ga south municipal,newly built,semi furnished,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,ga south municipal
https jiji com gh achimota houses apartments for rent bdrm apartment in achimota for rent z hoprlipmxjq q mgajx m html,apartment,1,1,2000.0,achimota,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,achimota
https jiji com gh east legon houses apartments for rent bdrm house in unique key agency east legon for rent a ib dxmm rm qzczysxvjd html,house,6,7,45500.0,east legon,newly built,unfurnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,east legon
https jiji com gh melcom houses apartments for rent bdrm apartment in ashongman estate melcom for rent adt snzu iwo svfb avhwk html,apartment,1,1,2000.0,spintex,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,spintex
https jiji com gh airport residential area houses apartments for rent bdrm apartment in tseaddo airport residential area for rent zahaod krnwrajkudgygzrnq html,apartment,2,2,6000.0,airport residential area,fairly used,semi furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,airport residential area
https jiji com gh east legon houses apartments for rent bdrm apartment in east legon for rent n jqfxhujxo wyg zouj r g html,apartment,2,2,3500.0,east legon,newly built,semi furnished,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,east legon
